GO:0000768+syncytium formation by plasma membrane fusion	100616103,100862693,100862694,105373297,30816,346547,405754,79805
GO:0000819+sister chromatid segregation	7153,7155,9113
GO:0000820+regulation of glutamine family amino acid metabolic process	23409
GO:0000821+regulation of arginine metabolic process	9056
GO:0000902+cell morphogenesis	1000,1001,100126572,1002,1003,1004,1005,1006,1007,1008,10087,1009,101,1010,1012,10129,1013,1015,1016,10365,10413,10486,10487,10630,10787,118,1191,134549,1432,1452,171023,1761,1894,2038,222256,23191,23221,23256,26585,26999,2811,28316,28513,285527,29842,29985,3071,3082,3084,317719,357,3575,3988,4487,5027,50507,51092,54434,5469,55171,55553,5699,57477,57619,57728,5800,5881,604,60437,6102,63978,64403,64405,6760,6789,6903,7042,7380,7421,7428,7473,7940,832,84944,9181,9733,9886,999
GO:0000904+cell morphogenesis involved in differentiation	10319,1499,22943,5649
GO:0000915+actomyosin contractile ring assembly	10015,29127,54443,6242,9493
GO:0000916+actomyosin contractile ring contraction	27183
GO:0000917+division septum assembly	55909
GO:0000921+septin ring assembly	54443
GO:0000956+nuclear-transcribed mRNA catabolic process	149041,1655,26523,51154,51594,5393,5394,54464,54512,550643,5976,9704,9967
GO:0000957+mitochondrial RNA catabolic process	87178
GO:0000958+mitochondrial mRNA catabolic process	201626,6832,87178
GO:0000959+mitochondrial RNA metabolic process	79675
GO:0000961+negative regulation of mitochondrial RNA catabolic process	10128,81892
GO:0000962+positive regulation of mitochondrial RNA catabolic process	6832,87178
GO:0000963+mitochondrial RNA processing	60493,87178
GO:0000964+mitochondrial RNA 5'-end processing	54931,87178
GO:0000965+mitochondrial RNA 3'-end processing	6832,87178
GO:0000966+RNA 5'-end processing	55124
GO:0000971+tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	51493
GO:0000972+transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	8480,8861,9631
GO:0000973+posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery	4928,55795,57122
GO:0001080+nitrogen catabolite activation of transcription from RNA polymerase II promoter	9971
GO:0001100+negative regulation of exit from mitosis	28984
GO:0001113+transcriptional open complex formation at RNA polymerase II promoter	2960
GO:0001172+transcription, RNA-templated	5430,6023,7015
GO:0001174+transcriptional start site selection at RNA polymerase II promoter	2959
GO:0001188+RNA polymerase I preinitiation complex assembly	11176,54700,55011,64425,6597,6598,7343,9013,9014
GO:0001193+maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter	5438
GO:0001207+histone displacement	676
GO:0001300+chronological cell aging	2022,5054
GO:0001302+replicative cell aging	11200,140823,2067,7486,8626
GO:0001315+age-dependent response to reactive oxygen species	6648
GO:0001501+skeletal system development	1009,10143,10220,1028,10631,10682,10683,10743,11061,11091,117166,1240,124857,1277,1278,1280,1281,1290,1298,1300,1302,1303,1310,1311,1404,145864,1462,1463,1749,1750,176,1834,1969,197,2019,2114,2121,2131,2134,2200,2260,2261,2487,249,2662,2702,27230,2736,2767,285590,3074,3201,3206,3207,3209,3214,3221,3226,3233,3238,3239,3479,3481,3487,3549,3623,3714,3950,404037,4148,415,4318,4323,4325,4883,4982,5052,5075,51668,51684,5251,53,5307,53834,54928,5549,55636,55870,56172,56955,5741,5744,5745,579,60484,60529,6169,6197,632,63827,6399,6473,6474,649,650,65057,651,653,653188,654,655,656,658,6659,6662,6664,6694,6926,6949,7004,7042,7046,7071,7092,7227,7353,7398,7421,84667,8626,8646,9060,9061,91461,9241,9451,9507,9573,9759,9770
GO:0001502+cartilage condensation	1280,1301,1432,1490,176,2249,2251,340260,4256,4617,4920,5310,56914,649,658,6662,7067,7476,8092,8538
GO:0001503+ossification	1009,10143,10272,1277,1290,1301,133522,134701,1490,170506,1758,1834,1836,1893,1956,197,202018,2131,2132,23353,246,25884,26578,2658,2822,2824,285313,353500,4057,4256,4318,4617,4656,4880,4882,4921,50617,50964,51025,51430,525,54,57045,596,6169,6272,632,6320,649,653,655,656,6569,6662,6670,6678,6779,6781,7067,7123,7189,7291,81621,8326,846,8519,860,8600,8792,91851,9260,9451,9562,9770
GO:0001504+neurotransmitter uptake	2752,477,6507,6511,6512,6531,6616,81539
GO:0001505+regulation of neurotransmitter levels	1855,2555,5037,51222
GO:0001507+acetylcholine catabolic process in synaptic cleft	43,8292
GO:0001508+action potential	10242,1137,1141,1143,1201,23171,27094,27345,2741,2767,2776,3745,3751,54532,57369,6717,9472
GO:0001510+RNA methylation	113802,144233,27037,29890,56257,56339,64783,79979
GO:0001514+selenocysteine incorporation	118672,1734,51091,51714,54952,60678,79048,9728
GO:0001516+prostaglandin biosynthetic process	10728,127281,1906,1907,255189,4257,4282,50640,5730,5740,5742,5743,9536,972
GO:0001519+peptide amidation	114770,5066
GO:0001522+pseudouridine synthesis	113000,26995,285367,55505,83448,84881
GO:0001523+retinoid metabolic process	10082,1109,127,128,131,145226,151056,157506,158835,1645,216,221914,222236,2239,2262,24,2652,2719,2817,285440,3339,335,336,337,338,344,345,348,375790,4035,4036,51109,53630,55937,57016,5919,5947,5948,5949,5950,5956,5959,6010,6017,611,6121,6382,6383,6385,64220,7276,728458,7804,83875,8644,9227,9249,9672
GO:0001525+angiogenesis	10016,100506013,101,10163,10203,10266,10267,10268,10411,10451,10465,10481,10519,10553,11082,11235,113026,116150,1284,1286,1295,1296,1306,14,1432,1464,146850,1490,153090,1545,154796,154810,164656,182,187,1890,1893,1901,1942,1950,2004,2028,2034,2041,2047,2048,2049,2050,2069,2185,2191,219699,221981,2246,2251,2254,2255,2260,2263,2277,22846,2296,23129,23251,2335,23411,23462,23509,23554,23592,23670,2549,255324,25865,25932,2658,2702,27035,27286,27329,2752,283,2833,284340,284361,285,290,29072,302,304,3091,3162,3200,3204,3213,3273,3339,3397,347,3516,3576,3606,3678,3685,3725,3791,388,3911,3952,3953,4162,4211,4223,4240,4313,4323,4327,4627,4691,4846,4856,4897,5054,506,51129,51162,51330,51378,5140,51421,5154,5175,51752,5228,5290,5294,5316,5333,54345,54538,54567,5469,54828,54922,55109,55273,55576,5578,5587,56005,5613,56913,57007,57125,5728,57343,57381,5743,5747,57674,5787,58495,58504,60675,6095,6278,6303,634,6347,641700,64218,64321,64344,6461,6464,6733,6850,688,6886,6899,7010,7042,7045,7070,7075,7127,7342,7410,7422,7423,7424,7453,7476,7494,7716,7855,7857,79031,79400,79625,79924,80149,80155,80781,81575,8291,8325,83478,83700,83854,84432,857,8742,8751,8817,8828,8829,8862,889,9047,91010,91522,9255,9289,9394,93974,94,9421,9451,9464,9496,9990
GO:0001541+ovarian follicle development	1051,11144,1495,2188,2189,2296,23626,283,3383,3623,3624,3625,3815,3955,4089,4254,4323,4327,4438,581,596,598,63951,6647,668,6874,7422,7425,7543,83943,8890,8892,8893,91603,9210,9468,9757
GO:0001542+ovulation from ovarian follicle	174,2309,23411,3952,4327,4846,5241,9510
GO:0001543+ovarian follicle rupture	8204
GO:0001544+initiation of primordial ovarian follicle growth	2309,2620
GO:0001545+primary ovarian follicle growth	6714
GO:0001546+preantral ovarian follicle growth	268,344758,91603
GO:0001547+antral ovarian follicle growth	2099,2309,2620,344758
GO:0001550+ovarian cumulus expansion	2069,5806,658
GO:0001552+ovarian follicle atresia	8372
GO:0001553+luteinization	2516,5156,5798,59338,6777,8879
GO:0001554+luteolysis	3309,4327,835,836
GO:0001555+oocyte growth	2661,668,8085
GO:0001556+oocyte maturation	11144,122042,2069,2185,2309,23318,26271,283,347688,5139,51441,675,79670,80336,891,9319,9897,994,9985
GO:0001558+regulation of cell growth	100533105,10071,10110,10235,10276,10298,10459,10516,10718,11054,11170,112398,1154,1399,147138,183,185,22883,23136,23678,2475,27346,28956,340719,347252,3486,3487,3488,3490,4009,4241,4682,51196,55004,55210,55540,5588,56994,57144,57521,58189,5925,60676,6098,634,6446,6695,6794,7037,7251,728642,780,81621,817,8314,83452,83737,84162,8425,8548,8725,8835,9166,9344,9564,9746,9826,984,9928
GO:0001560+regulation of cell growth by extracellular stimulus	26153,84687,93649
GO:0001561+fatty acid alpha-oxidation	10478,11001,224,26061,5194,5264,54363,55825
GO:0001562+response to protozoan	79679
GO:0001568+blood vessel development	1045,1046,11277,1277,1278,1289,1399,1717,1747,187,196,2294,2307,2308,23462,23493,26508,2701,2889,28982,391723,4193,4208,4215,5080,51162,538,5626,5663,56848,57534,634,64220,6899,6926,6934,7048,84168,8854,8877,9693
GO:0001569+branching involved in blood vessel morphogenesis	10672,1282,1499,1906,1909,2022,2253,23129,2637,2658,3549,441478,4776,4855,51176,54567,57057,6423,6469,64783,6722,6789,7048,7422,8829,90,9723
GO:0001570+vasculogenesis	100506013,10052,10266,10352,10413,11146,133,1482,154796,187,1969,2022,2294,22976,23414,23493,25976,2658,3037,3685,3696,3726,3791,4435,4643,4915,51162,51564,54345,54922,55109,55273,55294,57007,57178,5747,57493,5921,64321,6469,6608,677,6862,7040,7048,7075,7137,7422,7490,8322,83605,8463,84700,857,8879,93649,9820
GO:0001572+lactosylceramide biosynthetic process	9331
GO:0001573+ganglioside metabolic process	3696,54982
GO:0001574+ganglioside biosynthetic process	256435,2583,30815,338596,51046,7903,8128,8705,8869
GO:0001575+globoside metabolic process	1201
GO:0001576+globoside biosynthetic process	53947
GO:0001578+microtubule bundle formation	10112,11076,11261,122664,2242,23255,23332,284076,285331,344148,4131,4133,4926,51673,5347,54462,55201,55755,57701,57787,6249,6683,7756,80128,827,84722,89796,9055
GO:0001579+medium-chain fatty acid transport	10999,376497
GO:0001580+detection of chemical stimulus involved in sensory perception of bitter taste	132112,1469,1470,1472,259285,259286,259287,259289,259290,259291,259292,259293,259294,259295,259296,2779,2780,285093,338398,344892,346562,353164,4025,50831,50832,50833,50834,50835,50836,50837,50838,50839,50840,5284,5304,54429,563,5726,64108,765,83597
GO:0001581+detection of chemical stimulus involved in sensory perception of sour taste	342372,9033
GO:0001582+detection of chemical stimulus involved in sensory perception of sweet taste	80834,83756
GO:0001649+osteoblast differentiation	10189,10234,10457,10492,10514,1213,121340,1277,1291,1462,1591,1660,1749,1969,207,2091,2194,2254,2274,22800,22801,23020,23317,23376,23560,249,25842,25937,26156,265,2658,2662,27044,27316,2735,30812,3183,3192,3295,3336,3371,3376,3381,338773,340419,3481,3486,3488,3491,3549,3726,4208,4209,4488,4653,4763,506,51176,51741,5179,5245,55366,55973,57003,5701,57560,57665,58476,6209,6238,632,6348,63979,6422,6474,650,651,652,654,6591,6608,6615,6657,6696,7171,7290,7291,7481,847,8482,860,8646,865,89780,90993,9188,9241,9902
GO:0001654+eye development	10586,170692,204851,2254,22926,22931,2296,2301,23094,27151,283375,285590,28996,341640,388552,4212,4990,5080,55212,56006,5950,6297,64093,6496,654,658,6657,7042,84287,91851,9573,9997
GO:0001655+urogenital system development	116039,130497,1399,2048,2049,2624,268,27023,3975,5076,65057,6715,7849
GO:0001656+metanephros development	10220,10252,116039,1512,157506,2138,2200,2253,2255,25836,2668,2737,3207,3227,3398,3399,4435,4763,4824,51107,596,6092,6469,655,79191,80000,8516
GO:0001657+ureteric bud development	10220,10252,130497,168667,2260,2263,2296,255743,384,3975,4072,4086,4087,4088,4090,4091,4092,5914,5915,5979,6092,6299,6382,6385,6422,6492,6495,652,655,6943,7040,7490,847,9244,9350,9353
GO:0001658+branching involved in ureteric bud morphogenesis	1499,170690,1739,2138,2247,2253,255743,26585,2668,2719,2737,3207,3237,3611,3911,3975,4089,4435,4609,5076,5087,5228,5311,54361,56998,5727,596,6299,64412,6469,6495,650,652,6662,6943,7471,7475,7484,7490,7849,79633,80000,8642
GO:0001659+temperature homeostasis	10874,10891,1149,134,1812,1813,1907,222236,2308,2876,3060,33,3356,37,4923,50508,57561,6774,7226,79068
GO:0001660+fever generation	3552,3553,7442
GO:0001661+conditioned taste aversion	10716,1141,1812,2353,2902
GO:0001662+behavioral fear response	10522,116372,1620,1803,1812,1815,1977,1981,23542,2558,27136,2788,2898,2917,3350,3358,41,4192,4204,4761,4887,5179,55515,57679,596,6198,64854,7101,7416,7419,84961
GO:0001666+response to hypoxia	100,100133941,10266,1027,10370,10631,112398,112399,1137,1139,1141,114757,126374,133,134,1365,1385,1387,139341,1394,1410,1535,1543,158,177,1789,18,1803,1813,1834,1909,191,1958,2033,2034,2056,2068,2071,210,2113,212,2155,218,2185,2277,22937,22953,23256,25828,283,285,29988,3091,3099,3163,317,329,3291,3673,3708,3709,3741,3778,387,3939,3952,4017,4049,405,4088,4089,4151,4204,430,4313,4323,4504,4519,4524,4538,4540,4602,472,4763,481,4842,4843,4878,4880,4891,4929,5024,50507,5058,5066,51129,5179,5228,5313,5315,5327,5328,5351,5352,5371,54541,54583,5465,54890,5562,5664,57085,5894,5967,5978,6261,6262,6387,64428,650,6513,6532,664,6649,6722,6868,7010,7040,7042,7043,7048,7049,7054,7057,7097,7184,7200,7351,7352,7391,7412,7422,7423,7424,7515,7852,81,81575,824,836,84069,847,84962,857,863,8678,8994,8996,9124,9361,93649,9370,94,952,9777,9915
GO:0001667+ameboidal-type cell migration	10163,10487,201161,23042,283970,5048,8879
GO:0001672+regulation of chromatin assembly or disassembly	11011,9874
GO:0001675+acrosome assembly	124626,128637,255220,3267,5048,50487,57082,5819,5990,646480,64753,6691,7110,81833,9519
GO:0001676+long-chain fatty acid metabolic process	10965,10998,10999,11000,11001,122970,1374,1579,2180,2181,2182,23205,23305,28965,28976,376497,5066,51703,641371,66002,80339,81616,8529
GO:0001678+cellular glucose homeostasis	10891,2308,23411,2645,28999,3098,3099,3101,3171,406895,406896,4804,5295,5296,64710,6814,6833,80201,9607,9971
GO:0001680+tRNA 3'-terminal CCA addition	51095
GO:0001682+tRNA 5'-leader removal	10248,10556,10775,10940,11102,51367,54913,6741,79897,9692
GO:0001692+histamine metabolic process	7200
GO:0001694+histamine biosynthetic process	10394,3067
GO:0001695+histamine catabolic process	3176
GO:0001696+gastric acid secretion	10874,1133,115111,29887,389015,51738,887
GO:0001697+histamine-induced gastric acid secretion	3274
GO:0001698+gastrin-induced gastric acid secretion	3274
GO:0001701+in utero embryonic development	10018,10087,102,10365,10454,10568,10672,11232,118,130507,1499,154796,157506,1825,1906,1909,201163,2016,202018,2021,2068,2260,2263,2294,2296,23038,23322,23414,23764,2530,25942,25949,25988,26005,26115,2623,2625,2627,2648,27022,2707,27077,27173,2736,2737,2768,2821,284,28982,29123,29924,29985,30812,320,321,3276,3294,338,3481,3549,367,3688,3714,374900,387733,390992,3981,4010,4087,4088,4089,4097,4124,4154,4245,4436,4487,4538,4624,4627,4628,4643,4836,4846,4851,51493,5156,5310,5335,53615,538,54345,54700,55224,55273,55553,55636,55845,57178,5727,57493,57498,57534,57669,57679,57680,57728,5801,5919,5930,598,60626,6256,63925,6426,6491,650,657,6608,6663,689,6926,7043,7046,7048,7075,7168,727,729,7291,7320,7403,7422,7477,7484,7516,7703,7763,7779,79583,79600,79621,8029,8061,80864,8178,83605,8451,84700,8531,8533,8846,8894,891,89780,8985,90,90780,91,9133,9241,94,9464,9470,9546,9573,9632,9817,9871,9915
GO:0001702+gastrulation with mouth forming second	10818,1499,154796,26011,3975,4040,4041,4089,51471,6045,7358,7709,8646,8861,90,91355,92,93
GO:0001704+formation of primary germ layer	55614,8289,84913
GO:0001705+ectoderm formation	3975
GO:0001706+endoderm formation	22943,3975,4087,57057,64321,8320,83595,9241
GO:0001707+mesoderm formation	145873,2132,22943,23275,2821,286204,3196,343930,4087,4088,4771,5566,5573,55897,57045,642658,655,657,659,6615,6722,6911,7296,7473,79971,8013,8320,8646,90,9241,9421
GO:0001708+cell fate specification	10297,1499,23770,3170,324,3549,3688,440823,4851,50937,5449,5663,63978,6469,6608,6662,6899,6911
GO:0001709+cell fate determination	182,2624,2625,28514,3199,343472,4170,4853,4855,5076,5080,5629,56603,5727,57453,64641,8643
GO:0001710+mesodermal cell fate commitment	4086
GO:0001711+endodermal cell fate commitment	123169,1499,23168,54623,79577,9646
GO:0001712+ectodermal cell fate commitment	2001,2114
GO:0001714+endodermal cell fate specification	5460,6657,6928,79923,8320
GO:0001731+formation of translation preinitiation complex	1939,1968,1975,1983,255308,28985,7458,8562,90381
GO:0001732+formation of cytoplasmic translation initiation complex	10480,27335,3646,51386,728689,8661,8662,8663,8664,8665,8666,8667,8668,8669
GO:0001736+establishment of planar polarity	10640,1741,23322,27152,57216,5754,57822,65250,7474,7976,80199,8626,90410,9620
GO:0001738+morphogenesis of a polarized epithelium	26146,3911,54806
GO:0001754+eye photoreceptor cell differentiation	23287,6774,85407
GO:0001755+neural crest cell migration	10371,10500,10501,10505,10507,10509,10512,1072,1908,1910,1947,2066,223117,23603,2637,2668,30812,309,3091,3357,3670,3911,4254,4902,54437,54910,56920,57556,57715,58495,5979,6405,64218,6469,65979,6608,6663,6899,7869,80031,8092,8482,90,9037,9723,9839,9965
GO:0001756+somitogenesis	10006,10512,10683,134701,145873,2033,2294,2296,23509,2648,27023,28514,286204,3280,343930,3516,388585,390992,3955,4088,4617,4618,4824,4920,5075,5100,51176,5362,54475,54626,55502,55897,5591,5663,56983,57534,57801,657,6862,6939,7474,7516,79365,79728,8313,84667,8553,8557,9839
GO:0001757+somite specification	23242,28514,4222,4223,92129
GO:0001759+organ induction	10252,10818,2246,2253,2255,2260,2668,3207,3227,6495
GO:0001763+morphogenesis of a branching structure	1305,2294,29072,4855,57471,639,6943,6997
GO:0001764+neuron migration	1020,10371,10752,10806,11023,116983,1233,1398,1399,1499,161582,1630,1641,1951,200933,2011,2258,2260,23284,23314,2534,259266,26053,2621,2624,2625,266727,2676,27185,2823,29967,30012,323,343472,347733,3675,389549,4131,4139,4147,4208,429,460,4628,4692,474,4825,4897,4915,4916,4929,5048,5080,5108,51473,5191,5194,54541,54820,55140,558,5592,5649,5663,56751,57057,5747,57630,581,58158,585,5879,6387,644168,6656,6695,6722,6792,7026,7080,7155,7291,7531,79625,7976,80128,81565,8239,84197,84623,84892,85451,8829,8846,885,8851,886,8929,8941,89796,9201,92737,9423,9620,9693,9856
GO:0001765+membrane raft assembly	10211,2013,23180,2319,302,304,6281
GO:0001766+membrane raft polarization	1794,4118,914
GO:0001768+establishment of T cell polarity	1236,1794,4627,56603,6363,6366
GO:0001770+establishment of natural killer cell polarity	81609
